Unnamed: 0,DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Spec. Gravity air=1,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,DP[Bar],Temperature[C],Velocity[m/s],Quality,GVF[%],GasDen[kg/m3],GasVisc[cP],LiqDen[kg/m3],LiqVisc[cP],filename,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1.0,04/02/21 11:05:07 AM,40,LCA-3005,C1-0.2,,,1308.7748268266698,55.36525299,,129977.01710703793,,0.0,,,0.0006005759731200001,0.00761028252768,0.00024580766304000003,,29.29430764,0.020413266,55.36525299,5.393279074,0.601289938,99.99993960636141,80.75245945310209,1.45479084718e-05,705.837288043999,0.0004870111984622,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
2.0,04/02/21 11:05:07 AM,40,LCA-3005,C1-0.2,,,1309.227255753186,55.47912633,,130400.93687373273,,17079131.631889094,,,0.00059630056416,0.007664911588800002,0.00024840896831999996,,29.66285445,0.020550842,55.47912633,5.387397891,0.592328424,99.99993993034501,80.7357361865098,1.45507391737e-05,707.252077730712,0.0004860265201237,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
3.0,04/02/21 11:05:07 AM,40,LCA-3005,C1-0.2,,,1309.30152652215,55.04965456,,131883.73722593312,,17056672.826707,,,0.0005920565702400001,0.00767518593984,0.00024970678272,,29.91668422,0.020972339,55.04965456,5.3668988660000005,0.583915269,99.99994067768007,80.922577457723,1.45463025667e-05,708.338305023992,0.0004897402212315,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
4.0,04/02/21 11:05:08 AM,40,LCA-3005,C1-0.2,,,1309.629717928398,54.96514013,,133310.29052032533,,17073954.8021792,,,0.00059187098304,0.0077507129232,0.00025221163968,,30.13206435,0.021412962,54.96514013,5.382746251,0.576415871,99.99994110716541,80.9812059530494,1.45465331085e-05,709.190275656119,0.0004904710290615,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
5.0,04/02/21 11:05:08 AM,40,LCA-3005,C1-0.2,,,1309.242101697828,54.92582563,,133037.5662595034,,17103758.4068604,,,0.0005888550527999999,0.007713608080319998,0.00025224229439999994,,30.24187917,0.021328221,54.92582563,5.365326611,0.572126968,99.9999412023419,80.97081876107441,1.45447392553e-05,709.6594946543878,0.0004908109869177,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
6.0,04/02/21 11:05:08 AM,40,LCA-3005,C1-0.2,,,1309.361967772776,54.93000028,,133853.1686567617,,17128005.997554902,,,0.00058572490176,0.007761106367999999,0.00025625468448,,30.68914145,0.021588836,54.93000028,5.376105432,0.585057918,99.9999414913533,80.97740983119391,1.45452068269e-05,711.430546893709,0.0004907748881484,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
7.0,04/02/21 11:05:09 AM,40,LCA-3005,C1-0.2,,,1310.5126583640601,55.1332014,,132597.46994283216,,17148113.8233626,,,0.00058323798144,0.0077640943824,0.00025718344992,,30.85901618,0.021186909,55.1332014,5.36813717,0.581652618,99.9999410475967,80.971551200962,1.45514699957e-05,711.9941524513921,0.0004890177802844,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
8.0,04/02/21 11:05:09 AM,40,LCA-3005,C1-0.2,,,1310.4810128129159,54.88838353,,132846.80531979713,,17150189.127012398,,,0.00058194314784,0.00773472432672,0.00025788633119999997,,30.96212095,0.02123984,54.88838353,5.363005392,0.588263191,99.99994112718979,81.0730588032882,1.45486924277e-05,712.4540178712358,0.0004911347538751,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
9.0,04/02/21 11:05:09 AM,40,LCA-3005,C1-0.2,,,1310.988386049858,55.10697343,,131538.99261353438,,17147251.7489381,,,0.00058150187712,0.00771598646496,0.00025793254656,,30.98452043,0.020838318,55.10697343,5.362107568,0.588305737,99.9999406096833,81.01578810188859,1.45528557078e-05,712.4685902184731,0.0004892445771266,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
10.0,04/02/21 11:05:09 AM,40,LCA-3005,C1-0.2,,,1311.033296631444,55.24350243,,131983.01675045802,,17143266.3052423,,,0.0005824009036799999,0.0077656762627199985,0.00025754668416,,30.92098365,0.020993538,55.24350243,5.366029553,0.583813198,99.99994081260141,80.96104095313159,1.45544976689e-05,712.186399559873,0.0004880639921989,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
11.0,04/02/21 11:05:10 AM,40,LCA-3005,C1-0.2,,,1311.181413062994,55.21234555,,131072.12797561722,,17131018.3474958,,,0.0005824890143999999,0.007714776571199998,0.0002574953712,,30.91315555,0.020698578,55.21234555,5.365533749,0.58328479,99.9999403816122,80.9845541361323,1.45546787526e-05,712.1519475799049,0.0004883334099996,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
12.0,04/02/21 11:05:10 AM,40,LCA-3005,C1-0.2,,,1311.6526719829742,54.79026949,,132805.37836893255,,17118028.2429071,,,0.0005825396016,0.00775667988,0.00025792864128,,30.94263632,0.021193769,54.79026949,5.363560924,0.586471841,99.99994097467828,81.1963907811872,1.45517540046e-05,712.3214344360001,0.0004919831593919999,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
14.0,04/02/21 11:05:11 AM,40,LCA-3006,C1-0.2,,,1321.208586330432,61.05690213,,175764.1316919146,,17113173.7783832,,,0.00083487020544,0.01223957133792,0.00034885812672,,29.78707468,0.038034191,61.05690213,7.604092056,0.782942989,99.99993862530329,79.2743250056082,1.46580723839e-05,705.887106490241,0.0004411183476317,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
15.0,04/02/21 11:05:11 AM,40,LCA-3006,C1-0.2,,,1327.1545573616459,61.64149035,,170372.18591075606,,16944886.686949402,,,0.0008317283731200001,0.012337512744959998,0.00034503784704000007,,29.64222628,0.03565672,61.64149035,7.549335525,0.784121817,99.99993691494,79.4433636956702,1.46854337807e-05,704.820478481532,0.0004367650721089,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
16.0,04/02/21 11:05:11 AM,40,LCA-3006,C1-0.2,,,1330.88814702327,62.01782066,,168459.41163227442,,16639368.643363,,,0.0008319761078400001,0.0124918748208,0.00034247554272000003,,29.48491925,0.034816135,62.01782066,7.52730484,0.78121119,99.99993624107807,79.54514927837391,1.47027319649e-05,703.886314086868,0.000433987404291,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
17.0,04/02/21 11:05:12 AM,40,LCA-3006,C1-0.2,,,1329.053767025154,62.36728923,,170163.96260311553,,16347935.9160286,,,0.00083535522912,0.01258871693472,0.00034573633055999997,,29.60183124,0.035641321000000004,62.36728923,7.581912678999998,0.7833461190000001,99.99993672654041,79.2829406210547,1.47011089094e-05,704.39305578237,0.0004314209271506,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
18.0,04/02/21 11:05:12 AM,40,LCA-3006,C1-0.2,,,1325.698059223692,62.101624,,175243.28033486102,,16093003.7336738,,,0.0008381522908799999,0.012696931837440001,0.00034922600064000005,,29.73869641,0.037860269,62.101624,7.6299124539999985,0.7848057079999999,99.999938328511,79.1634390486465,1.46864400413e-05,705.200664517997,0.0004333688576729,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
19.0,04/02/21 11:05:12 AM,40,LCA-3006,C1-0.2,,,1323.30801805218,61.69187353,,177094.66416831934,,15888453.8744076,,,0.00083653627392,0.012593277437760002,0.00035190234432,,29.93437063,0.038665723,61.69187353,7.640598043,0.784300672,99.99993892087559,79.16467847964421,1.46732192996e-05,706.209184712466,0.000436393197365,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
20.0,04/02/21 11:05:13 AM,40,LCA-3006,C1-0.2,,,1323.4781592292202,61.07319164,,178568.41356982602,,15738989.9098478,,,0.00083188111968,0.01255994863776,0.00035342884224000005,,30.13560354,0.03918522,61.07319164,7.614476997000001,0.781422944,99.9999393927675,79.421144707155,1.46659104707e-05,707.122637087971,0.0004409957340156,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
21.0,04/02/21 11:05:13 AM,40,LCA-3006,C1-0.2,,,1323.5881679415359,61.11246292,,178089.8863663777,,15625357.8559936,,,0.00083548721376,0.012545602073280001,0.00035344105056,,30.04577668,0.038979303,61.11246292,7.636440161,0.780394613,99.9999390511212,79.4129214007074,1.46667736439e-05,706.7516796855672,0.0004407001331258,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
22.0,04/02/21 11:05:13 AM,40,LCA-3006,C1-0.2,,,1324.2585421347776,61.15261312,,176844.07413412503,,15530804.8412034,,,0.0008358417734400001,0.012509936282880002,0.00035061903648,,29.86909571,0.038421062,61.15261312,7.616297704,0.7812219090000001,99.9999387276236,79.4421725582835,1.46695304628e-05,706.001091688275,0.0004403979164716,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
23.0,04/02/21 11:05:13 AM,40,LCA-3006,C1-0.2,,,1324.9266849183898,60.97124321,,177324.91571356388,,15446758.6848461,,,0.0008310192624,0.01253706869952,0.00035241599232,,30.0958277,0.038573111,60.97124321,7.596323286,0.778256055,99.9999389589666,79.55968261939259,1.46695058056e-05,706.8949809944991,0.000441763115334,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
24.0,04/02/21 11:05:14 AM,40,LCA-3006,C1-0.2,,,1323.8375912405158,60.50071203,,177730.55127949364,,15370995.339665195,,,0.0008304935616,0.012394687893120001,0.00035435966399999995,,30.21973952,0.038694551,60.50071203,7.603573982999999,0.781055471,99.9999389414266,79.6738047228928,1.46599423761e-05,707.550460235562,0.0004453092533281,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
25.0,04/02/21 11:05:14 AM,40,LCA-3006,C1-0.2,,,1323.055575352116,60.03048133,,177949.036932463,,15307578.1871689,,,0.0008337608985600001,0.0122598412272,0.00035218405152000003,,30.00228131,0.038723992,60.03048133,7.602020969,0.77711509,99.99993886264281,79.81010476669441,1.46515190526e-05,706.831453239484,0.0004489190471527,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
27.0,04/02/21 11:05:15 AM,40,LCA-3007,C1-0.2,,,1326.4116290692082,61.52600106,,205280.40294338655,,15244003.3480916,,,0.0009714485951999999,0.01476421829568,0.00044752855104,,31.87220938,0.051781617,61.52600106,9.151115401,0.814566648,99.9999368493495,79.4390726653822,1.46814774048e-05,713.731692728573,0.000437617490518,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
28.0,04/02/21 11:05:15 AM,40,LCA-3007,C1-0.2,,,1326.660429865092,61.59859211,,207239.91967407972,,15204648.2360887,,,0.00097543011456,0.014937448524479998,0.0004461638976,,31.71812382,0.05278359,61.59859211,9.165425466,0.816113199,99.9999373411693,79.4270948527888,1.46832350437e-05,713.0901910830638,0.0004370817010317,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
29.0,04/02/21 11:05:15 AM,40,LCA-3007,C1-0.2,,,1326.374552425116,60.73590892,,212570.26039239203,,15130331.9940416,,,0.0009679211856000001,0.015046787465280001,0.00044870728896,,31.99925682,0.055310309,60.73590892,9.125115639,0.810702192,99.99993888342341,79.751648414831,1.46714462654e-05,714.4053012221359,0.0004435345122819,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
30.0,04/02/21 11:05:16 AM,40,LCA-3007,C1-0.2,,,1325.702639523732,60.67147123,,211949.9227445795,,15070925.9255129,,,0.00096844830336,0.014941249735680001,0.00044990038656,,32.04447952,0.055001798,60.67147123,9.138099842999999,0.812384902,99.99993864582012,79.73190890659359,1.46683743597e-05,714.639353658277,0.0004440195445625,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
31.0,04/02/21 11:05:16 AM,40,LCA-3007,C1-0.2,,,1325.486706079104,60.61096095,,211657.01942003067,,15021302.1136449,,,0.00096773088096,0.014889831255360001,0.0004510101168,,32.11360543,0.054843244000000006,60.61096095,9.141641479,0.81102028,99.9999385365962,79.74145646192241,1.46668891801e-05,714.939637767645,0.0004444750146315,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
32.0,04/02/21 11:05:16 AM,40,LCA-3007,C1-0.2,,,1326.0590392255622,61.21479591,,209236.83673387824,,14982570.5036501,,,0.00097511370912,0.01493167844736,0.0004460954947200001,,31.71737841,0.053731314,61.21479591,9.158191927999999,0.817620255,99.99993787287859,79.53886295652471,1.46763561568e-05,713.205313340684,0.0004399298571658,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
33.0,04/02/21 11:05:16 AM,40,LCA-3007,C1-0.2,,,1326.14730732183,61.59049264,,208723.7075078641,,14943191.477201998,,,0.00097464229344,0.01500182321184,0.00044707298112,,31.77966033,0.053564452,61.59049264,9.169065044,0.816577358,99.9999378055831,79.3957627276503,1.46814152299e-05,713.3671383011708,0.0004371414826559,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
34.0,04/02/21 11:05:17 AM,40,LCA-3007,C1-0.2,,,1326.261488342292,61.66770586,,208738.11674471296,,14900415.0390055,,,0.00097589580192,0.015031912409279997,0.00044771697216,,31.78390089,0.05358723,61.66770586,9.182389062,0.8174199000000001,99.99993774391741,79.3729009358022,1.46827818766e-05,713.360544563208,0.0004365715772547,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
35.0,04/02/21 11:05:17 AM,40,LCA-3007,C1-0.2,,,1326.3049816125422,61.60613152,,209425.10281845176,,14858830.8638772,,,0.00097163078688,0.015062856854400003,0.00045005482656,,31.99142564,0.053922242,61.60613152,9.173025981,0.81406338,99.9999380094656,79.4001882817466,1.46821421351e-05,714.193674188241,0.0004370260531714,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
36.0,04/02/21 11:05:17 AM,40,LCA-3007,C1-0.2,,,1325.543949096792,61.22680031,,213114.23995650013,,14820048.1975766,,,0.00096541458336,0.0151565074128,0.00045546340608,,32.38784468,0.055771285,61.22680031,9.171876172000001,0.810838682,99.99993904163652,79.4993094844032,1.46747764458e-05,715.8928041070932,0.0004398394982235,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
37.0,04/02/21 11:05:18 AM,40,LCA-3007,C1-0.2,,,1321.819842744798,61.3967153,,213326.39230394366,,14787734.6079596,,,0.0009625980297600001,0.014954809049280001,0.00046516980672,,32.91793282,0.056109495,61.3967153,9.24239517,0.817759239,99.99993904631027,79.1807594499845,1.46644380989e-05,718.181034724069,0.0004385717397116,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
38.0,04/02/21 11:05:18 AM,40,LCA-3007,C1-0.2,,,1322.891651954136,61.16594612,,213447.57038936322,,14763754.376928,,,0.0009618410016,0.01497487226976,0.0004623688224,,32.79928181,0.05605699,61.16594612,9.209331779,0.816154666,99.9999391104849,79.3445870690377,1.46651053011e-05,717.6967936220718,0.0004402975569553,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
40.0,04/02/21 11:05:19 AM,40,LCA-3008,C1-0.2,,,1322.785668481434,58.28878292,,141503.71705066538,,14735177.2890561,,,0.00065509433856,0.009418541362559998,0.00024399526752,,27.40954262,0.0242711,58.28878292,5.709754112000001,0.638677721,99.9999412442796,80.5019869841442,1.46298087604e-05,696.8843554734641,0.0004626145964548,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
41.0,04/02/21 11:05:19 AM,40,LCA-3008,C1-0.2,,,1323.2532306728701,58.08517796,,142170.10319707572,,14738632.9786472,,,0.0006490481616,0.00944166557088,0.00024106205663999999,,27.35130669,0.024464898,58.08517796,5.648809774,0.6329094679999999,99.9999420220883,80.61829005407809,1.46290703674e-05,696.6592335684351,0.0004642524976513,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
42.0,04/02/21 11:05:19 AM,40,LCA-3008,C1-0.2,,,1323.18248983875,58.11115669,,141527.72639444112,,14745018.9560595,,,0.0006505160457599999,0.00940342300416,0.0002448471888,,27.61706533,0.0242489,58.11115669,5.685984756,0.639164799,99.9999414242825,80.6026074735678,1.46291207112e-05,697.7162007030611,0.0004640408855713,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
43.0,04/02/21 11:05:20 AM,40,LCA-3008,C1-0.2,,,1323.604233800796,58.08391327,,142836.85208564007,,14752036.4375941,,,0.00064831833216,0.009499528255680002,0.00024330132000000002,,27.55784966,0.024687345,58.08391327,5.660332317999999,0.6324934870000001,99.9999421754573,80.6430140934155,1.46302729558e-05,697.4578754549809,0.0004642627992974,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
44.0,04/02/21 11:05:20 AM,40,LCA-3008,C1-0.2,,,1324.115447208864,57.23612453,,141166.64718537667,,14757944.3259472,,,0.00064605225024,0.00926402618592,0.00024458632992,,27.724443800000003,0.023997268,57.23612453,5.645731724,0.630153993,99.9999412795363,81.0318898123318,1.46224693984e-05,698.241874813814,0.0004711904186695,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
45.0,04/02/21 11:05:20 AM,40,LCA-3008,C1-0.2,,,1324.94780752752,55.9038406,,139797.3057651328,,14766107.867675304,,,0.0006426505007999999,0.008978122304639999,0.0002429478144,,27.68186261,0.023354084,55.9038406,5.596713602,0.611860834,99.99994059827208,81.65421848793359,1.46109470191e-05,698.2559255563132,0.0004823734200442,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
46.0,04/02/21 11:05:21 AM,40,LCA-3008,C1-0.2,,,1325.63889474258,56.71634264,,137456.30307204634,,14778442.379016,,,0.0006411531974400001,0.0090068426064,0.00024372117215999998,,27.80063042,0.022660587000000003,56.71634264,5.601265006,0.60508679,99.9999398478903,81.3567539004805,1.46220944169e-05,698.5387278008328,0.0004755092995525,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
47.0,04/02/21 11:05:21 AM,40,LCA-3008,C1-0.2,,,1325.624414438736,57.66963821,,139134.950459932,,14790783.3875757,,,0.00064681577568,0.009282831543360001,0.00024561066240000003,,27.78901628,0.02333297,57.66963821,5.659647557,0.634008119,99.99994035445248,80.95508869081591,1.46325998765e-05,698.320569183293,0.0004676373140309,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
48.0,04/02/21 11:05:21 AM,40,LCA-3008,C1-0.2,,,1325.886712180824,56.14013741,,140346.87182588305,,14796920.056859195,,,0.0006402521145600001,0.009095210184959998,0.00024391227168000002,,27.83868808,0.023548049,56.14013741,5.590404312,0.610972029,99.99994094869407,81.6191510113552,1.46167916181e-05,698.7771264847299,0.0004803705267064,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
49.0,04/02/21 11:05:22 AM,40,LCA-3008,C1-0.2,,,1325.542103923356,56.28063881,,143358.4358409551,,14804258.8089732,,,0.00064593765792,0.009294190274879998,0.00024723635616,,27.93456064,0.0245953,56.28063881,5.650937299,0.645004074,99.9999416584785,81.5351579232555,1.46170687162e-05,699.1571995101442,0.0004791796121189,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
50.0,04/02/21 11:05:22 AM,40,LCA-3008,C1-0.2,,,1321.520752343022,55.86583607,,142064.15864791852,,14815932.4068174,,,0.0006425086665599999,0.00895018629888,0.00024669211392,,27.99324154,0.024184842,55.86583607,5.629916991,0.614480871,99.9999414678846,81.430434687744,1.45983789921e-05,699.731532133367,0.0004826955531274,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
51.0,04/02/21 11:05:22 AM,40,LCA-3008,C1-0.2,,,1317.614062294044,55.38731342,,145709.07585650266,,14831649.0898979,,,0.00065510872416,0.008902378690559999,0.00025232254272,,28.05192243,0.025463798,55.38731342,5.748704512000001,0.653197679,99.99994181495951,81.3609346270501,1.45794070313e-05,700.309714673421,0.0004868204389081,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
53.0,04/02/21 11:05:23 AM,40,LCA-3009,C1-0.2,,,1318.509110646984,60.28735929,,124398.30134062571,,14866366.5149799,,,0.00061621133184,0.00844886668032,0.00023092017408,,27.55244813,0.01901733,60.28735929,5.4102931010000015,0.59112446,99.99993787198379,79.39795918613859,1.46392648701e-05,697.357032068251,0.0004469470864243,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
54.0,04/02/21 11:05:23 AM,40,LCA-3009,C1-0.2,,,1318.196809749054,60.31071145,,130719.73466292652,,14865248.7765624,,,0.0006166667980800001,0.008847368890559999,0.00023228986463999998,,27.65612478,0.021007955,60.31071145,5.424206412,0.582665621,99.99994077064692,79.36740325079991,1.46384971619e-05,697.783765633904,0.0004467678201982,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
55.0,04/02/21 11:05:23 AM,40,LCA-3009,C1-0.2,,,1318.95474599358,60.04980989999999,,122524.84145665007,,14863469.8376586,,,0.00059142909888,0.008291880766080001,0.00022215386591999998,,27.59677576,0.018419774,60.04980989999999,5.193316398,0.5732684,99.9999393261519,79.52341117513821,1.46378227191e-05,697.549084968286,0.0004487706685959,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
56.0,04/02/21 11:05:24 AM,40,LCA-3009,C1-0.2,,,1319.03261834616,60.21992869,,135855.57928081535,,14862148.6591709,,,0.0006388639257600001,0.00921510766368,0.00024071237856,,27.66022159,0.022665143,60.21992869,5.61735951,0.606346885,99.99994088591141,79.4605307242937,1.46402013956e-05,697.762982831061,0.0004474647271557,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
57.0,04/02/21 11:05:24 AM,40,LCA-3009,C1-0.2,,,1314.926528169288,59.71646542,,126837.59714568547,,14860555.797806302,,,0.00059631170976,0.00835186309344,0.00022471179840000005,,27.65787396,0.01977379,59.71646542,5.24578057,0.567517129,99.999940958727,79.3824972581492,1.46199526904e-05,698.1179859088251,0.000451333232726,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
58.0,04/02/21 11:05:24 AM,40,LCA-3009,C1-0.2,,,1312.06330530903,59.31894683,,133021.39894383974,,14861951.3900242,,,0.00062302371264,0.00856608815232,0.00023538395232,,27.70538045,0.021758715,59.31894683,5.486714357,0.604133724,99.99994116838008,79.3477612834166,1.46053289428e-05,698.5686281160049,0.0004544455999977,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
59.0,04/02/21 11:05:25 AM,40,LCA-3009,C1-0.2,,,1311.072624990486,59.12690515,,133179.59238708386,,14869026.7984198,,,0.0006189426863999999,0.00849772694304,0.00023457777984,,27.76633833,0.021808113,59.12690515,5.45612015,0.593768915,99.9999415669278,79.35785787084471,1.45996143345e-05,698.9112128336832,0.0004559491881435,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
60.0,04/02/21 11:05:25 AM,40,LCA-3009,C1-0.2,,,1312.375115398368,59.73993935,,124808.41038585395,,14879359.383795498,,,0.0005997904416000001,0.00812697993792,0.00022711326912000005,,27.75460715,0.019189697,59.73993935,5.289500474,0.5699632570000001,99.9999397064666,79.19962234070009,1.46115841354e-05,698.6627744688901,0.0004511494438585,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\La_Calera_Pluspetrol\Post_Process\append\simC1-0.2.csv,,,,,,
